"","model","mirt_dim","parameter","missing","bias_sq","var","mse","iw"
"329","pvae",10,"d",0.33333333,0.172100472225004,0.000120434412010143,0.172220906637014,25
"330","pvae",10,"theta",0.33333333,0.458756649852518,0.0288845694900568,0.487641219342575,25
"331","pvae",3,"a",0.41666667,0.63994621116158,0.000467752546504402,0.640413963708084,1
"332","pvae",3,"d",0.41666667,0.102228424169983,2.25743381406461e-07,0.102228649913364,1
"333","pvae",3,"theta",0.41666667,0.995521818956434,0.00477956714569426,1.00030138610213,1
"334","pvae",3,"a",0.41666667,0.189077581670732,0.00416096063685346,0.193238542307585,5
"335","pvae",3,"d",0.41666667,0.0698257605365087,0.000151310631220525,0.0699770711677292,5
"336","pvae",3,"theta",0.41666667,0.60981390779145,0.022989071964013,0.632802979755463,5
"337","pvae",3,"a",0.41666667,0.0888910587575718,0.00130616287100051,0.0901972216285723,25
"338","pvae",3,"d",0.41666667,0.056537814540263,2.49728658277928e-05,0.0565627874060908,25
"339","pvae",3,"theta",0.41666667,0.524584496152492,0.015943357440745,0.540527853593238,25
"340","pvae",10,"a",0.41666667,0.310322945217833,0.000184210992000465,0.310507156209834,1
"341","pvae",10,"d",0.41666667,0.155817623755568,2.79728936348839e-07,0.155817903484505,1
"342","pvae",10,"theta",0.41666667,0.996297173482289,0.00566990079455424,1.00196707427684,1
"343","pvae",10,"a",0.41666667,0.128320813140815,0.00460679246818348,0.132927605608999,5
"344","pvae",10,"d",0.41666667,0.147812242007081,0.000178835134115891,0.147991077141197,5
"345","pvae",10,"theta",0.41666667,0.580176305692893,0.0590264534372881,0.639202759130181,5
"346","pvae",10,"a",0.41666667,0.063495880115287,0.00166889521629253,0.0651647753315795,25
"347","pvae",10,"d",0.41666667,0.164696634102495,0.00011291069727962,0.164809544799774,25
"348","pvae",10,"theta",0.41666667,0.481769575742198,0.0254456810005452,0.507215256742744,25
"349","pvae",3,"a",0.5,0.638792782998454,0.000486119756107296,0.639278902754562,1
"350","pvae",3,"d",0.5,0.109084982995176,2.72199155869491e-07,0.109085255194332,1
"351","pvae",3,"theta",0.5,0.996327369098387,0.00600830205983104,1.00233567115822,1
"352","pvae",3,"a",0.5,0.224089389396808,0.00638784352037124,0.230477232917179,5
"353","pvae",3,"d",0.5,0.0826572279842028,0.000140534891009243,0.0827977628752121,5
"354","pvae",3,"theta",0.5,0.661667855491901,0.0256526245305376,0.687320480022439,5
"355","pvae",3,"a",0.5,0.0975575593243303,0.00120239003748765,0.0987599493618179,25
"356","pvae",3,"d",0.5,0.0658964488925461,2.82677883739736e-05,0.0659247166809201,25
"357","pvae",3,"theta",0.5,0.567484052365212,0.016187639745328,0.58367169211054,25
"358","pvae",10,"a",0.5,0.310130734862633,0.000203968842878609,0.310334703705511,1
"359","pvae",10,"d",0.5,0.155497556699126,3.77637577577706e-07,0.155497934336703,1
"360","pvae",10,"theta",0.5,0.996431410375943,0.00560431250683103,1.00203572288277,1
"361","pvae",10,"a",0.5,0.141235699247621,0.00510218509854824,0.146337884346169,5
"362","pvae",10,"d",0.5,0.145310639279548,0.000113918809492615,0.14542455808904,5
"363","pvae",10,"theta",0.5,0.62197887184604,0.0541270570410217,0.676105928887062,5
"364","pvae",10,"a",0.5,0.065769810493552,0.002377925835871,0.068147736329423,25
"365","pvae",10,"d",0.5,0.156614908667123,0.000120948774329302,0.156735857441453,25
"366","pvae",10,"theta",0.5,0.507291277009141,0.0247232309424877,0.532014507951628,25
"367","pvae",3,"a",0.58333333,0.639031249252104,0.000554930053918009,0.639586179306022,1
"368","pvae",3,"d",0.58333333,0.105057080775131,3.57250780028803e-07,0.105057438025912,1
"369","pvae",3,"theta",0.58333333,0.996975149072223,0.00635407150454064,1.00332922057676,1
"370","pvae",3,"a",0.58333333,0.255537950425415,0.00445961915165621,0.259997569577072,5
"371","pvae",3,"d",0.58333333,0.0849588820606557,0.000114994211842704,0.0850738762724984,5
"372","pvae",3,"theta",0.58333333,0.710411394620644,0.0244634394817886,0.734874834102433,5
"373","pvae",3,"a",0.58333333,0.113738699737439,0.00103216744362512,0.114770867181064,25
"374","pvae",3,"d",0.58333333,0.0654322035330294,3.51121996658346e-05,0.0654673157326952,25
"375","pvae",3,"theta",0.58333333,0.625150368535988,0.0157818923213286,0.640932260857317,25
"376","pvae",10,"a",0.58333333,0.31037279704425,0.000227573712329804,0.31060037075658,1
"377","pvae",10,"d",0.58333333,0.159026357704305,5.11739895493194e-07,0.1590268694442,1
"378","pvae",10,"theta",0.58333333,0.996225199971906,0.00643725115836784,1.00266245113027,1
"379","pvae",10,"a",0.58333333,0.152354253651321,0.00493443408624003,0.157288687737561,5
"380","pvae",10,"d",0.58333333,0.14679430832659,0.000100302061722273,0.146894610388312,5
"381","pvae",10,"theta",0.58333333,0.66301401565733,0.0439926951274279,0.707006710784758,5
"382","pvae",10,"a",0.58333333,0.0689376115140233,0.00287257129492618,0.0718101828089495,25
"383","pvae",10,"d",0.58333333,0.148709879307697,0.000115395455228168,0.148825274762926,25
"384","pvae",10,"theta",0.58333333,0.539819472610344,0.0245851416484851,0.564404614258829,25
"385","pvae",3,"a",0.66666667,0.638989929288641,0.000667675606169496,0.63965760489481,1
"386","pvae",3,"d",0.66666667,0.113445469390317,5.46173762678926e-07,0.113446015564079,1
"387","pvae",3,"theta",0.66666667,0.997126918577268,0.0045058456617297,1.001632764239,1
"388","pvae",3,"a",0.66666667,0.376344602717239,0.0064194532251626,0.382764055942401,5
"389","pvae",3,"d",0.66666667,0.106040823881168,9.24068740386138e-05,0.106133230755207,5
"390","pvae",3,"theta",0.66666667,0.788618132556371,0.0275788295573169,0.816196962113688,5
"391","pvae",3,"a",0.66666667,0.14600500015483,0.00246015597898351,0.148465156133813,25
"392","pvae",3,"d",0.66666667,0.0789435105799947,7.09031756721251e-05,0.0790144137556669,25
"393","pvae",3,"theta",0.66666667,0.675105055632458,0.0175108315098332,0.692615887142291,25
"394","pvae",10,"a",0.66666667,0.310401026795274,0.000255281174800806,0.310656307970075,1
"395","pvae",10,"d",0.66666667,0.166119759071807,7.44676168728375e-07,0.166120503747976,1
"396","pvae",10,"theta",0.66666667,0.996680655191312,0.00561853702442924,1.00229919221574,1
"397","pvae",10,"a",0.66666667,0.169178803126231,0.00477523072873048,0.173954033854962,5
"398","pvae",10,"d",0.66666667,0.15536081112829,8.53519464046449e-05,0.155446163074695,5
"399","pvae",10,"theta",0.66666667,0.710785071524292,0.0386543348801253,0.749439406404417,5
"400","pvae",10,"a",0.66666667,0.072802032114986,0.00421276181195433,0.0770147939269404,25
"401","pvae",10,"d",0.66666667,0.147378814736105,0.000103837029103604,0.147482651765209,25
"402","pvae",10,"theta",0.66666667,0.580341639203106,0.0273702433855927,0.607711882588699,25
"403","pvae",3,"a",0.75,0.637589452183436,0.000762075283152294,0.638351527466589,1
"404","pvae",3,"d",0.75,0.120852111034864,7.77706052241834e-07,0.120852888740916,1
"405","pvae",3,"theta",0.75,0.997522338489868,0.00549028580961359,1.00301262429948,1
"406","pvae",3,"a",0.75,0.506247203136567,0.0048140342032438,0.51106123733981,5
"407","pvae",3,"d",0.75,0.119357191121658,1.04133594897392e-05,0.119367604481148,5
"408","pvae",3,"theta",0.75,0.892360631231436,0.0260518337895232,0.918412465020959,5
"409","pvae",3,"a",0.75,0.181729400228649,0.0058042372433515,0.187533637472,25
"410","pvae",3,"d",0.75,0.0984162212646625,8.33424855843796e-05,0.0984995637502469,25
"411","pvae",3,"theta",0.75,0.741229385913651,0.021120373778364,0.762349759692015,25
"412","pvae",10,"a",0.75,0.310197400661771,0.000293493728036252,0.310490894389807,1
"413","pvae",10,"d",0.75,0.171275662359383,1.10929238636323e-06,0.171276771651769,1
"414","pvae",10,"theta",0.75,0.99660537328765,0.00629448787954651,1.0028998611672,1
"415","pvae",10,"a",0.75,0.205708707221901,0.00443881184838361,0.210147519070284,5
"416","pvae",10,"d",0.75,0.166222927156976,3.83565021196371e-05,0.166261283659095,5
"417","pvae",10,"theta",0.75,0.785247265645654,0.0361531174021884,0.821400383047842,5
"418","pvae",10,"a",0.75,0.0825593703686709,0.00551426704320793,0.0880736374118788,25
"419","pvae",10,"d",0.75,0.150918544158178,8.04280648282725e-05,0.150998972223006,25
"420","pvae",10,"theta",0.75,0.634906074899851,0.0297766946505546,0.664682769550406,25
"421","ivae",3,"a",0,0.223608667266778,0.0231268550919384,0.246735522358716,1
"422","ivae",3,"d",0,0.0685494656788572,0.0007794662467256,0.0693289319255828,1
"423","ivae",3,"theta",0,0.531444792448957,0.0644568352364756,0.595901627685433,1
"424","ivae",3,"a",0,0.0737468811216727,0.00219964865468826,0.075946529776361,5
"425","ivae",3,"d",0,0.0462776489574913,8.53156326861004e-05,0.0463629645901774,5
"426","ivae",3,"theta",0,0.390083772268656,0.0201992819535923,0.410283054222249,5
"427","ivae",3,"a",0,0.025828442129836,0.00014523522613285,0.0259736773559688,25
"428","ivae",3,"d",0,0.0340948072733796,0.000116112659259139,0.0342109199326387,25
"429","ivae",3,"theta",0,0.336743202974035,0.00849545832378475,0.34523866129782,25
"430","ivae",10,"a",0,0.0723981719445512,0.0130257795392731,0.0854239514838242,1
"431","ivae",10,"d",0,0.16773677994702,0.000953111906158872,0.168689891853179,1
"432","ivae",10,"theta",0,0.408250522262524,0.120163225362602,0.528413747625127,1
"433","ivae",10,"a",0,0.0245272299561725,0.00209820086996402,0.0266254308261365,5
"434","ivae",10,"d",0,0.213922005088015,0.000158343280124936,0.21408034836814,5
"435","ivae",10,"theta",0,0.330112455873611,0.0291832150794092,0.35929567095302,5
"436","ivae",10,"a",0,0.0170302940022619,0.000154693683841143,0.0171849876861031,25
"437","ivae",10,"d",0,0.218689351704852,5.00121833164931e-05,0.218739363888168,25
"438","ivae",10,"theta",0,0.319527744392853,0.0131867746249858,0.332714519017839,25
"439","ivae",3,"a",0.08333333,0.254021771224951,0.0224569921199803,0.276478763344931,1
"440","ivae",3,"d",0.08333333,0.0712050231867184,0.000653360708667658,0.0718583838953861,1
"441","ivae",3,"theta",0.08333333,0.561561282775911,0.0675157101445774,0.629076992920489,1
"442","ivae",3,"a",0.08333333,0.0780945525424313,0.00221924258910601,0.0803137951315373,5
"443","ivae",3,"d",0.08333333,0.0457105138747915,6.79307472092754e-05,0.0457784446220008,5
"444","ivae",3,"theta",0.08333333,0.421196993401583,0.020589203744204,0.441786197145787,5
"445","ivae",3,"a",0.08333333,0.0264159394931224,0.000521579937131848,0.0269375194302543,25
"446","ivae",3,"d",0.08333333,0.0342315945937685,0.000158653499424867,0.0343902480931934,25
"447","ivae",3,"theta",0.08333333,0.36164843210489,0.00933075761138978,0.37097918971628,25
"448","ivae",10,"a",0.08333333,0.0837325715840722,0.0151090952774607,0.0988416668615329,1
"449","ivae",10,"d",0.08333333,0.159211923650525,0.000962254586350233,0.160174178236876,1
"450","ivae",10,"theta",0.08333333,0.425704586133568,0.133268088332671,0.558972674466239,1
"451","ivae",10,"a",0.08333333,0.0279433746289234,0.0035823298376017,0.031525704466525,5
"452","ivae",10,"d",0.08333333,0.205559958710193,0.000234522134029787,0.205794480844222,5
"453","ivae",10,"theta",0.08333333,0.348626044988754,0.0373273126114416,0.385953357600196,5
"454","ivae",10,"a",0.08333333,0.01795669212793,0.000350438307184582,0.0183071304351146,25
"455","ivae",10,"d",0.08333333,0.21351508189081,4.29399098103191e-05,0.21355802180062,25
"456","ivae",10,"theta",0.08333333,0.335028241378063,0.0136493763737644,0.348677617751827,25
"457","ivae",3,"a",0.16666667,0.302807399156204,0.0171618527300732,0.319969251886277,1
"458","ivae",3,"d",0.16666667,0.0819248426856566,0.000576198487691196,0.0825010411733478,1
"459","ivae",3,"theta",0.16666667,0.615444122414805,0.0560663930599833,0.671510515474789,1
"460","ivae",3,"a",0.16666667,0.0982906779237167,0.000972329241600317,0.099263007165317,5
"461","ivae",3,"d",0.16666667,0.0515818948988614,4.93402244596346e-05,0.051631235123321,5
"462","ivae",3,"theta",0.16666667,0.478816877003564,0.0159508687732809,0.494767745776844,5
"463","ivae",3,"a",0.16666667,0.0301143729613021,0.000322935781654586,0.0304373087429567,25
"464","ivae",3,"d",0.16666667,0.0400211122996443,0.000126624884102829,0.0401477371837472,25
"465","ivae",3,"theta",0.16666667,0.381369653055022,0.00983404514255243,0.391203698197574,25
"466","ivae",10,"a",0.16666667,0.103475996173237,0.0155642713281618,0.119040267501399,1
"467","ivae",10,"d",0.16666667,0.148669825913239,0.000618585102737401,0.149288411015976,1
"468","ivae",10,"theta",0.16666667,0.459424504806523,0.14346158851756,0.602886093324083,1
"469","ivae",10,"a",0.16666667,0.0298903756308836,0.00351119767132699,0.0334015733022106,5
"470","ivae",10,"d",0.16666667,0.193927882729793,0.000240504555334137,0.194168387285127,5
"471","ivae",10,"theta",0.16666667,0.365955934072441,0.036364431339903,0.402320365412344,5
"472","ivae",10,"a",0.16666667,0.01828714086529,0.000236850064721247,0.0185239909300112,25
"473","ivae",10,"d",0.16666667,0.205270264050922,4.5136742217047e-05,0.205315400793139,25
"474","ivae",10,"theta",0.16666667,0.349970877893014,0.0138166407169217,0.363787518609936,25
"475","ivae",3,"a",0.25,0.39942909646373,0.0175924163309241,0.417021512794655,1
"476","ivae",3,"d",0.25,0.0948897940047481,0.000330270845914881,0.095220064850663,1
"477","ivae",3,"theta",0.25,0.698273342417169,0.05743642652057,0.755709768937739,1
"478","ivae",3,"a",0.25,0.111646280566182,0.00127468406468041,0.112920964630862,5
"479","ivae",3,"d",0.25,0.0577799274987241,7.67829642287061e-05,0.0578567104629528,5
"480","ivae",3,"theta",0.25,0.512538063124184,0.01512580042714,0.527663863551324,5
"481","ivae",3,"a",0.25,0.0367890774348066,0.00135004127915649,0.0381391187139631,25
"482","ivae",3,"d",0.25,0.0457317325035973,0.000142681028904177,0.0458744135325015,25
"483","ivae",3,"theta",0.25,0.409400847287748,0.0122848089714822,0.42168565625923,25
"484","ivae",10,"a",0.25,0.145365672393338,0.0169072657348633,0.162272938128201,1
"485","ivae",10,"d",0.25,0.142945076760908,0.000469972761094208,0.143415049522002,1
"486","ivae",10,"theta",0.25,0.53364711493857,0.157777988403846,0.691425103342415,1
"487","ivae",10,"a",0.25,0.035345878524323,0.00405521749448658,0.0394010960188096,5
"488","ivae",10,"d",0.25,0.178284537013721,0.00023990687338182,0.178524443887103,5
"489","ivae",10,"theta",0.25,0.395616599000941,0.038220267258933,0.433836866259874,5
"490","ivae",10,"a",0.25,0.0201570988882971,0.000736808614624424,0.0208939075029215,25
"491","ivae",10,"d",0.25,0.190665954378464,5.79688156257682e-05,0.19072392319409,25
"492","ivae",10,"theta",0.25,0.369763024775199,0.0161344858635039,0.385897510638703,25
"493","ivae",3,"a",0.33333333,0.503827390063524,0.0146370123383731,0.518464402401897,1
"494","ivae",3,"d",0.33333333,0.100902661407984,0.000153989980625503,0.10105665138861,1
"495","ivae",3,"theta",0.33333333,0.807691881903473,0.0549418629191204,0.862633744822594,1
"496","ivae",3,"a",0.33333333,0.121408074680933,0.00329000567299593,0.124698080353929,5
"497","ivae",3,"d",0.33333333,0.0625871060652524,9.16276133906976e-05,0.0626787336786431,5
"498","ivae",3,"theta",0.33333333,0.540735137540326,0.0192861898662179,0.560021327406544,5
"499","ivae",3,"a",0.33333333,0.0484561297930315,0.00256821105564834,0.0510243408486798,25
"500","ivae",3,"d",0.33333333,0.0509328240066148,0.00012968956894968,0.0510625135755645,25
"501","ivae",3,"theta",0.33333333,0.443945682474432,0.0166577271258884,0.460603409600321,25
"502","ivae",10,"a",0.33333333,0.208871421009949,0.0107689238992362,0.219640344909185,1
"503","ivae",10,"d",0.33333333,0.149272636272857,0.000249966612951337,0.149522602885808,1
"504","ivae",10,"theta",0.33333333,0.6616074974081,0.129393157861423,0.791000655269523,1
"505","ivae",10,"a",0.33333333,0.0408422170197541,0.0066331106492307,0.0474753276689848,5
"506","ivae",10,"d",0.33333333,0.168214162461417,0.000370846349700729,0.168585008811118,5
"507","ivae",10,"theta",0.33333333,0.415392579884382,0.0480312711086811,0.463423850993063,5
"508","ivae",10,"a",0.33333333,0.0214122228678314,0.000753351531366262,0.0221655743991977,25
"509","ivae",10,"d",0.33333333,0.182788545081046,7.90854805062132e-05,0.182867630561552,25
"510","ivae",10,"theta",0.33333333,0.389266657477856,0.0163284344340754,0.405595091911931,25
"511","ivae",3,"a",0.41666667,0.603064246489355,0.00171331803850788,0.604777564527863,1
"512","ivae",3,"d",0.41666667,0.10208371628189,1.76858014737186e-06,0.102085484862037,1
"513","ivae",3,"theta",0.41666667,0.937306898685506,0.00945662305350172,0.946763521739008,1
"514","ivae",3,"a",0.41666667,0.145723120148699,0.00381707679429407,0.149540196942993,5
"515","ivae",3,"d",0.41666667,0.0670319968428447,0.00012860827001399,0.0671606051128587,5
"516","ivae",3,"theta",0.41666667,0.579973755285146,0.0199317128828289,0.599905468167975,5
"517","ivae",3,"a",0.41666667,0.079003709751608,0.00160716851685902,0.080610878268467,25
"518","ivae",3,"d",0.41666667,0.0557579476215371,3.73157943454125e-05,0.0557952634158825,25
"519","ivae",3,"theta",0.41666667,0.510920776959575,0.0163858225588697,0.527306599518444,25
"520","ivae",10,"a",0.41666667,0.262526791799595,0.00501821811036011,0.267545009909955,1
"521","ivae",10,"d",0.41666667,0.153153609599816,7.32731970791449e-05,0.153226882796896,1
"522","ivae",10,"theta",0.41666667,0.811876767276904,0.07238230048161,0.884259067758514,1
"523","ivae",10,"a",0.41666667,0.0490459783370829,0.00680042082893902,0.0558463991660219,5
"524","ivae",10,"d",0.41666667,0.156523605646407,0.000260257810832199,0.156783863457239,5
"525","ivae",10,"theta",0.41666667,0.449590616431794,0.0514166597291275,0.501007276160921,5
"526","ivae",10,"a",0.41666667,0.0241915122025675,0.00156830703072765,0.0257598192332952,25
"527","ivae",10,"d",0.41666667,0.172499124349847,9.08706837738081e-05,0.17258999503362,25
"528","ivae",10,"theta",0.41666667,0.416243197409329,0.0188391376703532,0.435082335079682,25
"529","ivae",3,"a",0.5,0.619781131028086,0.000779247371500928,0.620560378399586,1
"530","ivae",3,"d",0.5,0.109029872653641,5.59719214962732e-07,0.109030432372856,1
"531","ivae",3,"theta",0.5,0.970774088287529,0.00383664519461115,0.97461073348214,1
"532","ivae",3,"a",0.5,0.176212351807002,0.00666696169908226,0.182879313506084,5
"533","ivae",3,"d",0.5,0.0805911946148259,0.000154489764538798,0.0807456843793647,5
"534","ivae",3,"theta",0.5,0.619844650577522,0.0252508249940473,0.64509547557157,5
"535","ivae",3,"a",0.5,0.0903704902656501,0.00147967689406467,0.0918501671597148,25
"536","ivae",3,"d",0.5,0.0652410932002832,2.97557160989091e-05,0.0652708489163821,25
"537","ivae",3,"theta",0.5,0.558877767703141,0.0164350515320664,0.575312819235207,25
"538","ivae",10,"a",0.5,0.302149521031942,0.000490418667006635,0.302639939698948,1
"539","ivae",10,"d",0.5,0.155331609224745,2.72021544029137e-06,0.155334329440186,1
"540","ivae",10,"theta",0.5,0.965352491929854,0.00898674500678569,0.97433923693664,1
"541","ivae",10,"a",0.5,0.0630457543150176,0.00729087769836332,0.0703366320133809,5
"542","ivae",10,"d",0.5,0.145612241997884,0.000214812758184091,0.145827054756068,5
"543","ivae",10,"theta",0.5,0.492404388485243,0.050086059237047,0.54249044772229,5
"544","ivae",10,"a",0.5,0.0295537280057223,0.00255822092539911,0.0321119489311214,25
"545","ivae",10,"d",0.5,0.161422987537856,0.000171765441876647,0.161594752979733,25
"546","ivae",10,"theta",0.5,0.450170949053158,0.0221968659474567,0.472367815000615,25
"547","ivae",3,"a",0.58333333,0.630778505451361,0.000637080271843192,0.631415585723204,1
"548","ivae",3,"d",0.58333333,0.105028762449803,4.51668430097026e-07,0.105029214118233,1
"549","ivae",3,"theta",0.58333333,0.987499759259484,0.00299864460976153,0.990498403869246,1
"550","ivae",3,"a",0.58333333,0.241156787999177,0.0105521148864881,0.251708902885665,5
"551","ivae",3,"d",0.58333333,0.0853733104015453,0.000217743107005873,0.0855910535085511,5
"552","ivae",3,"theta",0.58333333,0.690577656080917,0.0304209151632948,0.720998571244212,5
"553","ivae",3,"a",0.58333333,0.106526164412935,0.0013236960717741,0.107849860484709,25
"554","ivae",3,"d",0.58333333,0.0654096622461098,5.32688614784314e-05,0.0654629311075883,25
"555","ivae",3,"theta",0.58333333,0.616094121393398,0.0156104220276484,0.631704543421047,25
"556","ivae",10,"a",0.58333333,0.308315487696395,0.000249605753283246,0.308565093449678,1
"557","ivae",10,"d",0.58333333,0.159024750692751,6.05266349469754e-07,0.1590253559591,1
"558","ivae",10,"theta",0.58333333,0.988821903381542,0.00430257219505397,0.993124475576596,1
"559","ivae",10,"a",0.58333333,0.0842693403625308,0.00786730462679959,0.0921366449893304,5
"560","ivae",10,"d",0.58333333,0.142244194951903,0.000148933701373615,0.142393128653276,5
"561","ivae",10,"theta",0.58333333,0.545247634530107,0.0522666386002033,0.597514273130311,5
"562","ivae",10,"a",0.58333333,0.0351697620995585,0.00267788706405864,0.0378476491636171,25
"563","ivae",10,"d",0.58333333,0.150496496781324,0.000172463646834022,0.150668960428158,25
"564","ivae",10,"theta",0.58333333,0.488451565324511,0.0227029386865621,0.511154504011073,25
"565","ivae",3,"a",0.66666667,0.633192937515528,0.000683485290449884,0.633876422805978,1
"566","ivae",3,"d",0.66666667,0.113470677157505,6.23409849763523e-07,0.113471300567354,1
"567","ivae",3,"theta",0.66666667,0.992320015293743,0.0022023798017477,0.99452239509549,1
"568","ivae",3,"a",0.66666667,0.371171800392618,0.0125154423408889,0.383687242733507,5
"569","ivae",3,"d",0.66666667,0.104876784686551,0.000130622711332415,0.105007407397884,5
"570","ivae",3,"theta",0.66666667,0.786183451574344,0.0346819396568498,0.820865391231194,5
"571","ivae",3,"a",0.66666667,0.141495748775542,0.00160435050645922,0.143100099282001,25
"572","ivae",3,"d",0.66666667,0.078412694303064,5.51623067998329e-05,0.0784678566098639,25
"573","ivae",3,"theta",0.66666667,0.674167185476222,0.0166683375316788,0.6908355230079,25
"574","ivae",10,"a",0.66666667,0.30942215885761,0.00026739635213624,0.309689555209747,1
"575","ivae",10,"d",0.66666667,0.166160737000542,7.41791004397465e-07,0.166161478791547,1
"576","ivae",10,"theta",0.66666667,0.994364962281811,0.00404905694044055,0.998414019222251,1
"577","ivae",10,"a",0.66666667,0.118212665876912,0.0080728735466593,0.126285539423571,5
"578","ivae",10,"d",0.66666667,0.149904402061782,9.84845806815991e-05,0.150002886642463,5
"579","ivae",10,"theta",0.66666667,0.616160394098389,0.0531182490865163,0.669278643184906,5
"580","ivae",10,"a",0.66666667,0.0478233220956352,0.00386288319382646,0.0516862052894616,25
"581","ivae",10,"d",0.66666667,0.146674924750317,0.000122809638327625,0.146797734388644,25
"582","ivae",10,"theta",0.66666667,0.545264617683069,0.0255960245182118,0.570860642201281,25
"583","ivae",3,"a",0.75,0.637138790758596,0.000734533041259853,0.637873323799856,1
"584","ivae",3,"d",0.75,0.120822933593528,7.96387307532883e-07,0.120823729980836,1
"585","ivae",3,"theta",0.75,0.995997646258766,0.00237876500847887,0.998376411267245,1
"586","ivae",3,"a",0.75,0.474768429998104,0.00647950057623427,0.481247930574339,5
"587","ivae",3,"d",0.75,0.11859747713695,2.18120765950679e-05,0.118619289213545,5
"588","ivae",3,"theta",0.75,0.873811147505116,0.0274483837665498,0.901259531271666,5
"589","ivae",3,"a",0.75,0.175440500673882,0.00403380229543451,0.179474302969316,25
"590","ivae",3,"d",0.75,0.0980426063356558,6.20519256443829e-05,0.0981046582613002,25
"591","ivae",3,"theta",0.75,0.738946603050724,0.0195949517100404,0.758541554760765,25
"592","ivae",10,"a",0.75,0.310071598109148,0.000311821744296637,0.310383419853444,1
"593","ivae",10,"d",0.75,0.171277269706928,1.08249386274813e-06,0.171278352200791,1
"594","ivae",10,"theta",0.75,0.995774599691306,0.00374005785225529,0.999514657543561,1
"595","ivae",10,"a",0.75,0.1923179114583,0.00524315075236845,0.197561062210669,5
"596","ivae",10,"d",0.75,0.165642808856101,4.78910352013771e-05,0.165690699891302,5
"597","ivae",10,"theta",0.75,0.752787195468901,0.0408708895949571,0.793658085063858,5
"598","ivae",10,"a",0.75,0.0710873748961761,0.00682425997235616,0.0779116348685322,25
"599","ivae",10,"d",0.75,0.150329488529144,8.69926999404544e-05,0.150416481229084,25
"600","ivae",10,"theta",0.75,0.615992283537641,0.0335448888046306,0.649537172342271,25
"601","idvae",3,"a",0,0.205883964169485,0.0128784317172311,0.218762395886716,1
"602","idvae",3,"d",0,0.06517144939986,0.000420124159270135,0.0655915735591302,1
"603","idvae",3,"theta",0,0.52391966467091,0.0456308780823728,0.569550542753282,1
"604","idvae",3,"a",0,0.0730456892723253,0.0023910376087095,0.0754367268810348,5
"605","idvae",3,"d",0,0.0461632475690472,8.45207624923172e-05,0.0462477683315396,5
"606","idvae",3,"theta",0,0.390344282622239,0.0211465668547069,0.411490849476946,5
"607","idvae",3,"a",0,0.0257786031822117,0.000104759218401206,0.0258833624006129,25
"608","idvae",3,"d",0,0.0339438460960665,0.000113457036478546,0.034057303132545,25
"609","idvae",3,"theta",0,0.336843502071714,0.00841461518133974,0.345258117253054,25
"610","idvae",10,"a",0,0.0711160221174359,0.0140935230946545,0.0852095452120905,1
"611","idvae",10,"d",0,0.170723361911739,0.00101108706845189,0.171734448980191,1
"612","idvae",10,"theta",0,0.39915225494953,0.123748461932163,0.522900716881694,1
"613","idvae",10,"a",0,0.024324008481163,0.00182270923272575,0.0261467177138887,5
"614","idvae",10,"d",0,0.214052924336561,0.000122233197083848,0.214175157533645,5
"615","idvae",10,"theta",0,0.328840129933962,0.0277721559610561,0.356612285895018,5
"616","idvae",10,"a",0,0.0170358380447201,0.000253025912574317,0.0172888639572945,25
"617","idvae",10,"d",0,0.219351102776288,4.13543376221869e-05,0.21939245711391,25
"618","idvae",10,"theta",0,0.319400455864533,0.0132650900380951,0.332665545902629,25
"619","idvae",3,"a",0.08333333,0.27148556325454,0.0237453128718716,0.295230876126412,1
"620","idvae",3,"d",0.08333333,0.0725135782197971,0.000879963274262165,0.0733935414940593,1
"621","idvae",3,"theta",0.08333333,0.577447080557844,0.0725915973639099,0.650038677921754,1
"622","idvae",3,"a",0.08333333,0.0829615802327021,0.00159262081328056,0.0845542010459826,5
"623","idvae",3,"d",0.08333333,0.0462032588317954,4.89303015665168e-05,0.0462521891333619,5
"624","idvae",3,"theta",0.08333333,0.430264358745515,0.0184456272379056,0.448709985983421,5
"625","idvae",3,"a",0.08333333,0.0261685731997591,0.000289426321643166,0.0264579995214023,25
"626","idvae",3,"d",0.08333333,0.0340676074683377,0.000129478727945533,0.0341970861962832,25
"627","idvae",3,"theta",0.08333333,0.361919809259443,0.0091554370608334,0.371075246320276,25
"628","idvae",10,"a",0.08333333,0.091420504137502,0.0160844842413873,0.107504988378889,1
"629","idvae",10,"d",0.08333333,0.159189005386832,0.000995849070429075,0.160184854457261,1
"630","idvae",10,"theta",0.08333333,0.452516279491607,0.141663078112001,0.594179357603608,1
"631","idvae",10,"a",0.08333333,0.0283144694153555,0.00295968415230492,0.0312741535676604,5
"632","idvae",10,"d",0.08333333,0.206359168957276,0.000185044257604316,0.20654421321488,5
"633","idvae",10,"theta",0.08333333,0.354109519944355,0.0334968878467821,0.387606407791137,5
"634","idvae",10,"a",0.08333333,0.0185857601048091,0.000693443931233561,0.0192792040360427,25
"635","idvae",10,"d",0.08333333,0.213774704725385,5.9814818327094e-05,0.213834519543712,25
"636","idvae",10,"theta",0.08333333,0.336478518079043,0.0161249766069645,0.352603494686007,25
"637","idvae",3,"a",0.16666667,0.330106822033261,0.0233382343706528,0.353445056403914,1
"638","idvae",3,"d",0.16666667,0.082216652702358,0.00071879585025226,0.0829354485526103,1
